split,prediction_model,reconstruction_variant,diagnostic_name,failure_mode,n_failure,n_reference,failure_median,reference_median,median_delta,median_ratio,cliffs_delta
test,logistic_regression,mlp_ae@32,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0480981431901454,0.0529278479516506,-0.004829704761505196,0.9087492700266764,-0.10761443136505815
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.5011431574821472,0.5482091307640076,-0.04706597328186035,0.9141459515344679,-0.0557071121626189
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.563132643699646,0.5240153074264526,0.03911733627319336,1.0746492244001549,0.11025809500755035
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.4711095243692398,0.6421197354793549,-0.17101021111011505,0.7336786246221624,-0.3994020061728395
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.4835310876369476,0.5109575986862183,-0.027426511049270685,0.9463233130894029,-0.10813972923282635
test,logistic_regression,mlp_ae@32,top5_volume_sum_mae,incorrect_vs_correct,596,556,1.0475268959999084,1.2126195430755615,-0.16509264707565308,0.8638545386981564,-0.12378084109893293
test,logistic_regression,mlp_ae@32,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,1.082679271697998,1.0958316326141355,-0.013152360916137473,0.9879978269245959,-0.03327915528351258
test,logistic_regression,mlp_ae@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.9416483640670776,1.3784958124160767,-0.436847448348999,0.6830984581785993,-0.369140625
test,logistic_regression,mlp_ae@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.977262318134308,1.0092387199401855,-0.031976401805877575,0.9683163148875494,-0.08325971204125976
test,logistic_regression,mlp_ae@64,normalized_mse,incorrect_vs_correct,596,556,0.3100278526544571,0.33952316641807556,-0.02949531376361847,0.9131272423181307,-0.07815291391048235
test,logistic_regression,mlp_ae@64,normalized_mse,opposite_direction_vs_not,81,1071,0.3616398274898529,0.3203431069850921,0.0412967205047608,1.1289140287531851,0.0742700372330002
test,logistic_regression,mlp_ae@64,normalized_mse,low_confidence_vs_high_confidence,288,288,0.2107029259204864,0.4799051582813263,-0.2692022323608399,0.43905117976866953,-0.4894868827160494
test,logistic_regression,mlp_ae@64,normalized_mse,non_neutral_missed_vs_detected,193,217,0.2390397191047668,0.3170529901981354,-0.07801327109336859,0.7539424843632104,-0.16224540961295097
test,logistic_regression,mlp_ae@64,top_of_book_mse,incorrect_vs_correct,596,556,0.3300957530736923,0.3480674475431442,-0.017971694469451904,0.948367206998798,-0.03315870793298247
test,logistic_regression,mlp_ae@64,top_of_book_mse,opposite_direction_vs_not,81,1071,0.4082714319229126,0.3397474586963653,0.0685239732265473,1.20169090738597,0.1493354543463476
test,logistic_regression,mlp_ae@64,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.2813968062400818,0.466126412153244,-0.18472960591316223,0.6036920434098242,-0.4968894675925926
test,logistic_regression,mlp_ae@64,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.3096890747547149,0.3378826975822449,-0.028193622827529963,0.9165579562692249,-0.15279004799312337
test,logistic_regression,mlp_ae@64,last_step_mse,incorrect_vs_correct,596,556,0.34268124401569366,0.42330664396286005,-0.08062539994716639,0.8095342912826091,-0.08980734875187099
test,logistic_regression,mlp_ae@64,last_step_mse,opposite_direction_vs_not,81,1071,0.3494505286216736,0.3807370066642761,-0.03128647804260254,0.9178265377544712,-0.016449378105151527
test,logistic_regression,mlp_ae@64,last_step_mse,low_confidence_vs_high_confidence,288,288,0.29095236957073206,0.5039295852184296,-0.2129772156476975,0.577367112598912,-0.38081114969135804
test,logistic_regression,mlp_ae@64,last_step_mse,non_neutral_missed_vs_detected,193,217,0.3002035021781921,0.3262575566768646,-0.02605405449867254,0.920142678796319,-0.11463432105250591
test,logistic_regression,mlp_ae@64,midprice_mae,incorrect_vs_correct,596,556,0.0440290831029415,0.045083642005920355,-0.0010545589029788555,0.9766088351326991,-0.044402732847279226
test,logistic_regression,mlp_ae@64,midprice_mae,opposite_direction_vs_not,81,1071,0.0464889556169509,0.0443618670105934,0.002127088606357498,1.047948581736868,0.10753766527187006
test,logistic_regression,mlp_ae@64,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0403931569308042,0.047695903107523904,-0.007302746176719707,0.8468894454046365,-0.2787663966049383
test,logistic_regression,mlp_ae@64,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0426933914422988,0.0452952571213245,-0.0026018656790256986,0.9425576573711342,-0.09061388219001457
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.4626918435096741,0.4729477614164352,-0.010255917906761114,0.9783149033710498,-0.01101467819033364
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.4898529350757599,0.4653948247432709,0.024458110332489014,1.0525534643535863,0.15355442588558058
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.43813470005989075,0.6058692932128906,-0.16773459315299988,0.7231505292775067,-0.38481385030864196
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.4511460065841675,0.467772513628006,-0.0166265070438385,0.9644559982481984,-0.09233303884816504
test,logistic_regression,mlp_ae@64,top5_volume_sum_mae,incorrect_vs_correct,596,556,1.0070756673812866,1.1588206887245178,-0.1517450213432312,0.8690521986535701,-0.11352662836174014
test,logistic_regression,mlp_ae@64,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,0.980905055999756,1.0973567962646484,-0.11645174026489247,0.8938797839852191,-0.06599347557953222
test,logistic_regression,mlp_ae@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.9662773609161378,1.2853965163230896,-0.3191191554069518,0.7517348527442719,-0.335961612654321
test,logistic_regression,mlp_ae@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.9489514231681824,0.966115951538086,-0.017164528369903675,0.9822334696548823,-0.0656383562952174
test,logistic_regression,pca@128,normalized_mse,incorrect_vs_correct,596,556,0.10940703749656674,0.09061670675873755,0.018790330737829194,1.2073605564574037,0.09480167543817296
test,logistic_regression,pca@128,normalized_mse,opposite_direction_vs_not,81,1071,0.1546918004751205,0.0951485261321067,0.05954327434301379,1.625792923584989,0.21974386462403891
test,logistic_regression,pca@128,normalized_mse,low_confidence_vs_high_confidence,288,288,0.0766104310750961,0.1754950955510139,-0.09888466447591779,0.43653887212378856,-0.39361496913580246
test,logistic_regression,pca@128,normalized_mse,non_neutral_missed_vs_detected,193,217,0.0848707854747772,0.134472370147705,-0.0496015846729278,0.6311392100961318,-0.2319906401470834
test,logistic_regression,pca@128,top_of_book_mse,incorrect_vs_correct,596,556,0.11221391707658765,0.096935112029314,0.01527880504727365,1.157618892962678,0.12239872531504997
test,logistic_regression,pca@128,top_of_book_mse,opposite_direction_vs_not,81,1071,0.1465795934200287,0.1009161472320556,0.04566344618797309,1.4524889964632766,0.2727922444698044
test,logistic_regression,pca@128,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.09117025882005686,0.14085418730974195,-0.049683928489685086,0.6472669400986365,-0.320288387345679
test,logistic_regression,pca@128,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.0987388715147972,0.135920912027359,-0.03718204051256181,0.7264435622306774,-0.19299921205319834
test,logistic_regression,pca@128,last_step_mse,incorrect_vs_correct,596,556,0.11380341649055475,0.10067073255777355,0.013132683932781206,1.1304518562556851,0.053546424605282215
test,logistic_regression,pca@128,last_step_mse,opposite_direction_vs_not,81,1071,0.1472068130970001,0.1051193699240684,0.0420874431729317,1.400377620255268,0.15466104137128103
test,logistic_regression,pca@128,last_step_mse,low_confidence_vs_high_confidence,288,288,0.093388196080923,0.14528645575046534,-0.05189825966954234,0.6427866630687209,-0.2672164351851852
test,logistic_regression,pca@128,last_step_mse,non_neutral_missed_vs_detected,193,217,0.0943982377648353,0.1459488868713379,-0.05155064910650259,0.6467897069201537,-0.18650462023351877
test,logistic_regression,pca@128,midprice_mae,incorrect_vs_correct,596,556,0.0150230079889297,0.01392318867146965,0.0010998193174600497,1.0789919136636938,0.08198541837670803
test,logistic_regression,pca@128,midprice_mae,opposite_direction_vs_not,81,1071,0.0174824707210063,0.0143527938053011,0.0031296769157052005,1.21805349942039,0.21508685778838285
test,logistic_regression,pca@128,midprice_mae,low_confidence_vs_high_confidence,288,288,0.01369045907631515,0.01712510455399745,-0.0034346454776823,0.7994379849271891,-0.2672164351851852
test,logistic_regression,pca@128,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0135962963104248,0.016253288835287,-0.002656992524862201,0.8365258532110936,-0.21491845944461688
test,logistic_regression,pca@128,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.26640376448631287,0.23660083860158915,0.02980292588472372,1.125962892020466,0.129375694075612
test,logistic_regression,pca@128,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.319131463766098,0.2468955367803573,0.07223592698574072,1.292576884652245,0.31037106200504894
test,logistic_regression,pca@128,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.23832137137651438,0.2775624990463257,-0.039241127669811304,0.8586223722417852,-0.2310474537037037
test,logistic_regression,pca@128,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.2697443068027496,0.2937687039375305,-0.02402439713478094,0.9182200254391643,-0.15121415438981878
test,logistic_regression,pca@128,top5_volume_sum_mae,incorrect_vs_correct,596,556,0.5367818772792816,0.5058511197566986,0.030930757522583008,1.0611459702559518,0.049744097339578
test,logistic_regression,pca@128,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,0.5904465317726135,0.5115481615066528,0.0788983702659607,1.1542344909100697,0.16913926064252863
test,logistic_regression,pca@128,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.46522691845893854,0.6200477778911591,-0.15482085943222051,0.7503081779298026,-0.30082947530864196
test,logistic_regression,pca@128,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.5006680488586426,0.5746006965637207,-0.07393264770507812,0.8713321300387958,-0.18101286979776032
test,logistic_regression,pca@16,normalized_mse,incorrect_vs_correct,596,556,0.4169413447380066,0.44935446977615356,-0.03241312503814697,0.9278673581364538,-0.09473226787697359
test,logistic_regression,pca@16,normalized_mse,opposite_direction_vs_not,81,1071,0.4890680015087127,0.429692804813385,0.0593751966953277,1.1381805700030614,0.04925591635831287
test,logistic_regression,pca@16,normalized_mse,low_confidence_vs_high_confidence,288,288,0.344342827796936,0.701240748167038,-0.356897920370102,0.49104794422886605,-0.47723765432098764
test,logistic_regression,pca@16,normalized_mse,non_neutral_missed_vs_detected,193,217,0.3686279654502868,0.4422371685504913,-0.07360920310020447,0.833552653791016,-0.1368400945536162
test,logistic_regression,pca@16,top_of_book_mse,incorrect_vs_correct,596,556,0.28070996701717377,0.2977745980024338,-0.01706463098526001,0.9426927914612766,-0.038367292742986815
test,logistic_regression,pca@16,top_of_book_mse,opposite_direction_vs_not,81,1071,0.3457319736480713,0.2863759696483612,0.05935600399971008,1.2072660079426107,0.1419119087964404
test,logistic_regression,pca@16,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.23380926996469495,0.4312739968299866,-0.19746472686529162,0.542136256030445,-0.4559220679012346
test,logistic_regression,pca@16,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.2645161747932434,0.2913532555103302,-0.026837080717086792,0.9078881728296485,-0.11921873880757385
test,logistic_regression,pca@16,last_step_mse,incorrect_vs_correct,596,556,0.4568121880292892,0.5479605495929718,-0.09114836156368261,0.8336588981973463,-0.09914417459321134
test,logistic_regression,pca@16,last_step_mse,opposite_direction_vs_not,81,1071,0.4703544676303863,0.4959975779056549,-0.02564311027526861,0.9482999284320169,-0.031895885926387015
test,logistic_regression,pca@16,last_step_mse,low_confidence_vs_high_confidence,288,288,0.3705383837223053,0.7766960859298706,-0.4061577022075653,0.47706997683487995,-0.3931568287037037
test,logistic_regression,pca@16,last_step_mse,non_neutral_missed_vs_detected,193,217,0.4063901305198669,0.4331802427768707,-0.02679011225700384,0.9381548149904813,-0.06568611064683269
test,logistic_regression,pca@16,midprice_mae,incorrect_vs_correct,596,556,0.01025356864556665,0.01290404843166465,-0.002650479786098,0.7946009114787488,-0.09940369851769591
test,logistic_regression,pca@16,midprice_mae,opposite_direction_vs_not,81,1071,0.0108370995149016,0.0113067356869578,-0.00046963617205619985,0.9584640355042596,-0.028760475383569066
test,logistic_regression,pca@16,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0090811746194958,0.01421919418498865,-0.005138019565492851,0.6386560659733369,-0.3350935570987654
test,logistic_regression,pca@16,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0100716995075345,0.0104059455916285,-0.000334246084093999,0.9678793165742768,-0.018122776438002912
test,logistic_regression,pca@16,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.48723410069942474,0.4970072954893112,-0.009773194789886475,0.9803359128153951,-0.03979769204770412
test,logistic_regression,pca@16,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.5156295895576477,0.4914869666099548,0.024142622947692927,1.049121593425391,0.13435003631082063
test,logistic_regression,pca@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.4786781966686249,0.6045576632022858,-0.1258794665336609,0.791782530938589,-0.33779417438271603
test,logistic_regression,pca@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.481158435344696,0.4903203248977661,-0.009161889553070124,0.981314481395442,-0.09066163654162986
test,logistic_regression,pca@16,top5_volume_sum_mae,incorrect_vs_correct,596,556,0.936198592185974,0.9504123628139496,-0.014213770627975575,0.985044627801461,-0.0012251943411713583
test,logistic_regression,pca@16,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,1.1754451990127563,0.928841471672058,0.24660372734069835,1.265496034427461,0.18940415672441815
test,logistic_regression,pca@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.81056147813797,1.1161627173423767,-0.30560123920440674,0.7262036847709318,-0.30302372685185186
test,logistic_regression,pca@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.8679783344268799,1.0721904039382937,-0.2042120695114138,0.8095374956152224,-0.17704925861369117
test,logistic_regression,pca@32,normalized_mse,incorrect_vs_correct,596,556,0.29429191350936884,0.29126492142677307,0.0030269920825957697,1.010392573426858,-0.02414779585727391
test,logistic_regression,pca@32,normalized_mse,opposite_direction_vs_not,81,1071,0.3679591417312622,0.2897303402423858,0.0782288014888764,1.2700055555915577,0.13020022823944394
test,logistic_regression,pca@32,normalized_mse,low_confidence_vs_high_confidence,288,288,0.21054083108901972,0.4375107586383819,-0.22696992754936218,0.48122435147483805,-0.39969135802469136
test,logistic_regression,pca@32,normalized_mse,non_neutral_missed_vs_detected,193,217,0.2439713925123214,0.3208939731121063,-0.07692258059978493,0.7602866147538659,-0.1857883049592894
test,logistic_regression,pca@32,top_of_book_mse,incorrect_vs_correct,596,556,0.23033598065376276,0.2112114280462265,0.01912455260753626,1.0905469594351238,0.05448191782144754
test,logistic_regression,pca@32,top_of_book_mse,opposite_direction_vs_not,81,1071,0.2946528494358063,0.2183037251234054,0.07634912431240087,1.349738073728432,0.1913637883136794
test,logistic_regression,pca@32,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.19224189966917035,0.27706383168697357,-0.08482193201780322,0.6938541869527202,-0.3358169367283951
test,logistic_regression,pca@32,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.209854245185852,0.2536419332027435,-0.04378768801689148,0.8273641607127687,-0.15407941548673623
test,logistic_regression,pca@32,last_step_mse,incorrect_vs_correct,596,556,0.34955041110515594,0.38660919666290283,-0.03705878555774689,0.904144066210459,-0.04924315581092173
test,logistic_regression,pca@32,last_step_mse,opposite_direction_vs_not,81,1071,0.3511069416999817,0.3763055801391601,-0.02519863843917841,0.9330367664761713,0.01974617007296746
test,logistic_regression,pca@32,last_step_mse,low_confidence_vs_high_confidence,288,288,0.286425918340683,0.4556898176670074,-0.1692638993263244,0.6285545720707479,-0.32330246913580246
test,logistic_regression,pca@32,last_step_mse,non_neutral_missed_vs_detected,193,217,0.3058241307735443,0.359466552734375,-0.05364242196083069,0.8507721468025724,-0.10417611804875719
test,logistic_regression,pca@32,midprice_mae,incorrect_vs_correct,596,556,0.0066297997254878005,0.0068153082393109,-0.00018550851382309955,0.9727806128044098,-0.0549496644295302
test,logistic_regression,pca@32,midprice_mae,opposite_direction_vs_not,81,1071,0.0068909465335309,0.0066922437399625,0.00019870279356840048,1.0296915057623879,0.030051526783552926
test,logistic_regression,pca@32,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0063491077162325,0.0074464322533458,-0.0010973245371133002,0.8526375450981569,-0.23608699845679013
test,logistic_regression,pca@32,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0064147259108722,0.0067954040132462,-0.00038067810237399965,0.9439800633439972,-0.11773835390749982
test,logistic_regression,pca@32,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.4295573830604553,0.41063737869262695,0.01892000436782837,1.0460747251700886,0.052417797305779536
test,logistic_regression,pca@32,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.4701769351959228,0.4130873382091522,0.057089596986770574,1.1382022437053378,0.19521388802434553
test,logistic_regression,pca@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.3976341634988785,0.4602851122617721,-0.06265094876289362,0.8638866496136791,-0.2587770061728395
test,logistic_regression,pca@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.410988837480545,0.4422386586666107,-0.03124982118606573,0.9293372015909085,-0.10942909672643919
test,logistic_regression,pca@32,top5_volume_sum_mae,incorrect_vs_correct,596,556,0.9012340307235718,0.8370943665504456,0.06413966417312622,1.07662178451569,0.04651513688378157
test,logistic_regression,pca@32,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,1.088200330734253,0.8445835709571838,0.2436167597770691,1.288446008369513,0.1941072725386451
test,logistic_regression,pca@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.7251711189746857,1.1107337474822998,-0.38556262850761414,0.6528757414802882,-0.28194926697530864
test,logistic_regression,pca@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.7926681637763977,0.995690107345581,-0.20302194356918335,0.7960992661557909,-0.17260810391346912
test,logistic_regression,pca@64,normalized_mse,incorrect_vs_correct,596,556,0.1839018836617469,0.1560180485248565,0.027883835136890384,1.1787218555835737,0.05799454396214572
test,logistic_regression,pca@64,normalized_mse,opposite_direction_vs_not,81,1071,0.2582956552505493,0.1649610102176666,0.09333464503288272,1.5657982144370197,0.19574414127791034
test,logistic_regression,pca@64,normalized_mse,low_confidence_vs_high_confidence,288,288,0.12825249880552286,0.2867963910102844,-0.15854389220476156,0.44719007221023144,-0.40053530092592593
test,logistic_regression,pca@64,normalized_mse,non_neutral_missed_vs_detected,193,217,0.1472079753875732,0.2044461369514465,-0.05723816156387332,0.7200330492061746,-0.2116234091831618
test,logistic_regression,pca@64,top_of_book_mse,incorrect_vs_correct,596,556,0.16073196381330485,0.13805709034204477,0.02267487347126007,1.164242730417407,0.10794988170537395
test,logistic_regression,pca@64,top_of_book_mse,opposite_direction_vs_not,81,1071,0.2013855576515197,0.1471983641386032,0.05418719351291648,1.3681236121747478,0.26142638125208933
test,logistic_regression,pca@64,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.12400552257895464,0.20235226303339005,-0.0783467404544354,0.6128200432257709,-0.33203125
test,logistic_regression,pca@64,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.1466004401445388,0.1959667652845382,-0.04936632513999942,0.7480882788042099,-0.19519591222750174
test,logistic_regression,pca@64,last_step_mse,incorrect_vs_correct,596,556,0.22798575460910794,0.21602845191955566,0.01195730268955228,1.0553505919396438,0.004508473757906427
test,logistic_regression,pca@64,last_step_mse,opposite_direction_vs_not,81,1071,0.2552300989627838,0.2198481857776641,0.03538191318511971,1.160937935693961,0.0545815033832463
test,logistic_regression,pca@64,last_step_mse,low_confidence_vs_high_confidence,288,288,0.17617719620466232,0.2791014313697815,-0.10292423516511917,0.6312299988574589,-0.3175154320987654
test,logistic_regression,pca@64,last_step_mse,non_neutral_missed_vs_detected,193,217,0.1922693103551864,0.2498149126768112,-0.057545602321624784,0.7696470490691951,-0.14027840786991716
test,logistic_regression,pca@64,midprice_mae,incorrect_vs_correct,596,556,0.008841956965625251,0.00896418048068875,-0.00012222351506349823,0.9863653442356721,-0.006276857708464101
test,logistic_regression,pca@64,midprice_mae,opposite_direction_vs_not,81,1071,0.0095121124759316,0.0088722053915262,0.0006399070844053997,1.0721249177816117,0.10497861696118777
test,logistic_regression,pca@64,midprice_mae,low_confidence_vs_high_confidence,288,288,0.008405148517340349,0.01039163768291465,-0.001986489165574302,0.8088377187322094,-0.25699266975308643
test,logistic_regression,pca@64,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0083224205300211,0.0089410841464996,-0.0006186636164785004,0.9308066442120775,-0.13488216613738926
test,logistic_regression,pca@64,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.35146087408065796,0.32437558472156525,0.027085289359092712,1.0834997781424949,0.11598908792429144
test,logistic_regression,pca@64,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.4121538996696472,0.3313593566417694,0.08079454302787781,1.243827558837351,0.2965383684337933
test,logistic_regression,pca@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.3132680654525757,0.3776661157608032,-0.06439805030822754,0.8294841723396378,-0.26101948302469136
test,logistic_regression,pca@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.3416194021701813,0.377063512802124,-0.03544411063194275,0.9059996275732382,-0.16248418137102744
test,logistic_regression,pca@64,top5_volume_sum_mae,incorrect_vs_correct,596,556,0.7230278551578522,0.7257592082023621,-0.0027313530445098877,0.9962365575060699,0.022089710781710202
test,logistic_regression,pca@64,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,0.8351113796234131,0.7194991111755371,0.11561226844787598,1.1606843798027568,0.14048253046074397
test,logistic_regression,pca@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.659157395362854,0.8984016478061676,-0.2392442524433136,0.7337001183963421,-0.283203125
test,logistic_regression,pca@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.6728495955467224,0.8038550615310669,-0.13100546598434448,0.8370284989748971,-0.18129939590745206
test,logistic_regression,pca@8,normalized_mse,incorrect_vs_correct,596,556,0.5459628403186798,0.5752730071544647,-0.029310166835784912,0.9490499876210688,-0.11811054512095022
test,logistic_regression,pca@8,normalized_mse,opposite_direction_vs_not,81,1071,0.6010056138038635,0.5486183762550354,0.052387237548828125,1.0954893963020935,0.014697236919459141
test,logistic_regression,pca@8,normalized_mse,low_confidence_vs_high_confidence,288,288,0.47771812975406647,0.9058039784431458,-0.4280858486890793,0.5273968111457695,-0.48820891203703703
test,logistic_regression,pca@8,normalized_mse,non_neutral_missed_vs_detected,193,217,0.4982795119285583,0.5480449199676514,-0.04976540803909307,0.9091946549891741,-0.10579976600367709
test,logistic_regression,pca@8,top_of_book_mse,incorrect_vs_correct,596,556,0.401479035615921,0.4137075394392013,-0.012228503823280279,0.9704416703648753,-0.04206701752691806
test,logistic_regression,pca@8,top_of_book_mse,opposite_direction_vs_not,81,1071,0.4664785265922546,0.4048267304897308,0.061651796102523804,1.1522918114323673,0.11378543186822054
test,logistic_regression,pca@8,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.36148232221603394,0.5810216963291168,-0.21953937411308289,0.6221494386524149,-0.42877121913580246
test,logistic_regression,pca@8,top_of_book_mse,non_neutral_missed_vs_detected,193,217,0.3623441755771637,0.4130998253822326,-0.050755649805068914,0.8771346616810942,-0.12652515460471336
test,logistic_regression,pca@8,last_step_mse,incorrect_vs_correct,596,556,0.5420053005218506,0.6352328956127167,-0.09322759509086609,0.8532387164853247,-0.11851793732798996
test,logistic_regression,pca@8,last_step_mse,opposite_direction_vs_not,81,1071,0.581828236579895,0.5679820775985718,0.013846158981323242,1.0243778096658698,-0.01737155767656857
test,logistic_regression,pca@8,last_step_mse,low_confidence_vs_high_confidence,288,288,0.4741133451461792,0.9239905774593353,-0.44987723231315613,0.5131149134115979,-0.4220920138888889
test,logistic_regression,pca@8,last_step_mse,non_neutral_missed_vs_detected,193,217,0.4906631410121918,0.5277896523475647,-0.037126511335372925,0.9296566138228795,-0.08407153601871971
test,logistic_regression,pca@8,midprice_mae,incorrect_vs_correct,596,556,0.047800855711102444,0.056026758626103346,-0.008225902915000902,0.8531790323638608,-0.13497658249239536
test,logistic_regression,pca@8,midprice_mae,opposite_direction_vs_not,81,1071,0.0426484569907188,0.0520434156060218,-0.009394958615302998,0.8194784391857645,-0.13471890813938744
test,logistic_regression,pca@8,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0446825716644525,0.060874367132782894,-0.016191795468330397,0.7340129149431343,-0.22492283950617284
test,logistic_regression,pca@8,midprice_mae,non_neutral_missed_vs_detected,193,217,0.0433878600597381,0.0419058687984943,0.0014819912612437994,1.0353647664094499,0.018791337360616986
test,logistic_regression,pca@8,top1_volume_sum_mae,incorrect_vs_correct,596,556,0.6193080842494965,0.6407549977302551,-0.021446913480758667,0.9665286832615743,-0.041578146878470376
test,logistic_regression,pca@8,top1_volume_sum_mae,opposite_direction_vs_not,81,1071,0.6720225811004639,0.6244716048240662,0.047550976276397705,1.07614593827656,0.13453447222510403
test,logistic_regression,pca@8,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.5885863304138184,0.7234129309654236,-0.13482660055160522,0.8136242873462689,-0.2957175925925926
test,logistic_regression,pca@8,top1_volume_sum_mae,non_neutral_missed_vs_detected,193,217,0.5975356101989746,0.6424309015274048,-0.044895291328430176,0.9301165444848779,-0.13621928798261743
test,logistic_regression,pca@8,top5_volume_sum_mae,incorrect_vs_correct,596,556,1.3529242277145386,1.410254716873169,-0.05733048915863037,0.9593474225097831,-0.032838829607454975
test,logistic_regression,pca@8,top5_volume_sum_mae,opposite_direction_vs_not,81,1071,1.5486422777175903,1.3388890027999878,0.20975327491760254,1.1566621837052589,0.16464363523187053
test,logistic_regression,pca@8,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,1.1487800478935242,1.6429160237312317,-0.4941359758377075,0.6992323595971304,-0.34565489969135804
test,logistic_regression,pca@8,top5_volume_sum_mae,non_neutral_missed_vs_detected,193,217,1.1158474683761597,1.534204125404358,-0.41835665702819824,0.7273135627125659,-0.23201451732289105
test,logistic_regression,train_mean_window,normalized_mse,incorrect_vs_correct,596,556,1.3407937288284302,1.5169687271118164,-0.17617499828338623,0.8838637902451628,-0.12303244652600068
test,logistic_regression,train_mean_window,normalized_mse,opposite_direction_vs_not,81,1071,1.573251485824585,1.406116247177124,0.16713523864746094,1.118863030693939,0.015273599151594795
test,logistic_regression,train_mean_window,normalized_mse,low_confidence_vs_high_confidence,288,288,1.0742502808570862,2.1225478649139404,-1.0482975840568542,0.5061135716252232,-0.46195023148148145
test,logistic_regression,train_mean_window,normalized_mse,non_neutral_missed_vs_detected,193,217,1.1367385387420654,1.310464859008789,-0.17372632026672363,0.867431530824774,-0.11043193811036031
test,logistic_regression,train_mean_window,top_of_book_mse,incorrect_vs_correct,596,556,2.1569581031799316,2.1591747999191284,-0.0022166967391967773,0.9989733592948196,0.0054620732943846265
test,logistic_regression,train_mean_window,top_of_book_mse,opposite_direction_vs_not,81,1071,2.529642343521118,2.1514229774475098,0.3782193660736084,1.1757996312386396,0.17612477089601272
