split,prediction_model,reconstruction_variant,diagnostic_name,quantile_bin,n_samples,accuracy,macro_f1,balanced_accuracy,mcc,mean_confidence,mean_proba_true,opposite_direction_rate,directional_accuracy_non_neutral,true_down_count,true_neutral_count,true_up_count
test,logistic_regression,mlp_ae@16,last_step_mse,Q1,288,0.4409722222222222,0.3789731678903081,0.38892637576848105,0.04828014234622113,0.878420075269269,0.42438841996226134,0.1452991452991453,0.3076923076923077,52,171,65
test,logistic_regression,mlp_ae@16,last_step_mse,Q2,288,0.4409722222222222,0.38974468809551266,0.4033764367816092,0.09821878687711506,0.9120391687975697,0.43779574119160397,0.22950819672131148,0.36065573770491804,64,166,58
test,logistic_regression,mlp_ae@16,last_step_mse,Q3,288,0.4861111111111111,0.41044558151193655,0.42713147930539236,0.1228041261848348,0.9238771121206462,0.47820266976244924,0.21359223300970873,0.3592233009708738,57,185,46
test,logistic_regression,mlp_ae@16,last_step_mse,Q4,288,0.5625,0.3764357501794688,0.39837962962962964,0.09777777231678468,0.944223261972224,0.5561877390705474,0.20588235294117646,0.27941176470588236,32,220,36
test,logistic_regression,mlp_ae@16,midprice_mae,Q1,288,0.4861111111111111,0.3453269801095888,0.3510458474897055,0.019810753456382616,0.910544469323228,0.4837992752374673,0.16842105263157894,0.22105263157894736,49,193,46
test,logistic_regression,mlp_ae@16,midprice_mae,Q2,288,0.4895833333333333,0.42476181173280064,0.4433508181086639,0.13792221082290484,0.9126782453658558,0.48703776511079055,0.17272727272727273,0.38181818181818183,52,178,58
test,logistic_regression,mlp_ae@16,midprice_mae,Q3,288,0.4722222222222222,0.39406084139298403,0.4157660036378572,0.1183260207379596,0.9064988953559374,0.4611543764256098,0.2653061224489796,0.35714285714285715,52,190,46
test,logistic_regression,mlp_ae@16,midprice_mae,Q4,288,0.4826388888888889,0.40966506464051783,0.42225076948833856,0.1153621422424792,0.9288380081146878,0.46458315321299426,0.18691588785046728,0.35514018691588783,52,181,55
test,logistic_regression,mlp_ae@16,top1_volume_sum_mae,Q1,288,0.4756944444444444,0.4048292367568249,0.42921146953405015,0.09971461281937716,0.8897666022388072,0.471167761821722,0.1568627450980392,0.3627450980392157,46,186,56
test,logistic_regression,mlp_ae@16,top1_volume_sum_mae,Q2,288,0.4895833333333333,0.41796634457437093,0.43019464473369334,0.12090541727728885,0.9120189214529657,0.4806949928598324,0.16822429906542055,0.3644859813084112,59,181,48
test,logistic_regression,mlp_ae@16,top1_volume_sum_mae,Q3,288,0.4930555555555556,0.36785373617899797,0.37616062340654627,0.04687669876636849,0.9236440415797067,0.4854928269426876,0.16483516483516483,0.26373626373626374,47,197,44
test,logistic_regression,mlp_ae@16,top1_volume_sum_mae,Q4,288,0.4722222222222222,0.39591503267973854,0.40617797762727076,0.12182731515046602,0.9331300528882294,0.4592189883626201,0.2909090909090909,0.32727272727272727,53,178,57
test,logistic_regression,mlp_ae@32,normalized_mse,Q1,288,0.4027777777777778,0.3448428503123156,0.3543361061086814,-0.0020681126255809017,0.8714678408998989,0.40031462712732274,0.15126050420168066,0.2773109243697479,50,169,69
test,logistic_regression,mlp_ae@32,normalized_mse,Q2,288,0.5069444444444444,0.43775519545912295,0.45992753623188415,0.16131344939403236,0.9027101847240842,0.4847728545160772,0.16346153846153846,0.41346153846153844,54,184,50
test,logistic_regression,mlp_ae@32,normalized_mse,Q3,288,0.4513888888888889,0.38994118508185,0.39400493363908,0.09453175233795998,0.9359448613869912,0.4521069828894934,0.25806451612903225,0.31451612903225806,72,164,52
test,logistic_regression,mlp_ae@32,normalized_mse,Q4,288,0.5694444444444444,0.3942167652969047,0.43125685523251445,0.13390059586625308,0.9484367311487346,0.5593801054539687,0.2222222222222222,0.3333333333333333,29,225,34
test,logistic_regression,mlp_ae@32,top_of_book_mse,Q1,288,0.4409722222222222,0.37987983976053147,0.40563241106719367,0.06388063487529014,0.8799066504629229,0.4314786936900016,0.16071428571428573,0.33035714285714285,46,176,66
test,logistic_regression,mlp_ae@32,top_of_book_mse,Q2,288,0.4722222222222222,0.3927687687687687,0.39805284926239914,0.0727499467570209,0.9069674133278913,0.47066587748162014,0.14678899082568808,0.3119266055045872,56,179,53
test,logistic_regression,mlp_ae@32,top_of_book_mse,Q3,288,0.53125,0.39662245148612135,0.4183047475175476,0.1283499542972204,0.9212496579692768,0.5233751305914679,0.23170731707317074,0.32926829268292684,51,206,31
test,logistic_regression,mlp_ae@32,top_of_book_mse,Q4,288,0.4861111111111111,0.41081740342493034,0.42444204046413986,0.13891991204857257,0.9504358963996178,0.4710548682237723,0.2616822429906542,0.35514018691588783,52,181,55
test,logistic_regression,mlp_ae@32,last_step_mse,Q1,288,0.4583333333333333,0.3928143411987337,0.3982033217327335,0.06629465218206797,0.8781352260427764,0.4395219130399145,0.1271186440677966,0.3135593220338983,55,170,63
test,logistic_regression,mlp_ae@32,last_step_mse,Q2,288,0.4409722222222222,0.3915204678362573,0.4081561266879818,0.09664267533712677,0.9081549458464973,0.4443412194081238,0.21739130434782608,0.3739130434782609,61,173,54
test,logistic_regression,mlp_ae@32,last_step_mse,Q3,288,0.4791666666666667,0.3891008949148484,0.3940984940984941,0.09554429599247204,0.9279607958851899,0.4609205140666737,0.24074074074074073,0.2962962962962963,56,180,52
test,logistic_regression,mlp_ae@32,last_step_mse,Q4,288,0.5520833333333334,0.40082455854682303,0.436960933536276,0.13659856154051572,0.9443086503852454,0.55179092347215,0.21739130434782608,0.34782608695652173,33,219,36
test,logistic_regression,mlp_ae@32,midprice_mae,Q1,288,0.4826388888888889,0.4037395768006875,0.41542112622187105,0.09388893296614828,0.8815313748479991,0.46830677764327394,0.12844036697247707,0.3394495412844037,55,179,54
test,logistic_regression,mlp_ae@32,midprice_mae,Q2,288,0.53125,0.42244600765148715,0.4431341433690641,0.1293361865734035,0.919680025834275,0.532899193536882,0.1348314606741573,0.3595505617977528,38,199,51
test,logistic_regression,mlp_ae@32,midprice_mae,Q3,288,0.4583333333333333,0.3713474406941036,0.3800128442985586,0.06636217761276901,0.9307430922010715,0.4574054814082993,0.2376237623762376,0.297029702970297,52,187,49
test,logistic_regression,mlp_ae@32,midprice_mae,Q4,288,0.4583333333333333,0.3897640834111422,0.4011299435028248,0.10749036555530327,0.9266051252763633,0.4379631173984067,0.27927927927927926,0.3333333333333333,60,177,51
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,Q1,288,0.4513888888888889,0.35936137391089523,0.38009414732149405,0.029507412729629603,0.8855264765124026,0.44259795097427584,0.13829787234042554,0.2978723404255319,37,194,57
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,Q2,288,0.4340277777777778,0.39623358991175084,0.4035992178680858,0.08790172104038498,0.8981198578562236,0.43117316374878834,0.1937984496124031,0.35658914728682173,64,159,65
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,Q3,288,0.5381944444444444,0.3934481956882521,0.40454545454545454,0.11239460864459994,0.9238025662519447,0.5313505674195222,0.2159090909090909,0.2840909090909091,55,200,33
test,logistic_regression,mlp_ae@32,top1_volume_sum_mae,Q4,288,0.5069444444444444,0.42153702214677824,0.4416276140085664,0.15632558981267597,0.9511107175391381,0.4914528878442755,0.24242424242424243,0.37373737373737376,49,189,50
test,logistic_regression,mlp_ae@64,normalized_mse,Q1,288,0.4270833333333333,0.37287511409082014,0.3786433686781178,0.035963867225170545,0.8706896752600416,0.4203720398392069,0.14285714285714285,0.29365079365079366,53,162,73
test,logistic_regression,mlp_ae@64,normalized_mse,Q2,288,0.4826388888888889,0.41637036580943976,0.43466050857355204,0.12257468357811269,0.9034760917862474,0.4663136153380253,0.1509433962264151,0.39622641509433965,60,182,46
test,logistic_regression,mlp_ae@64,normalized_mse,Q3,288,0.4930555555555556,0.382192861730434,0.39313490658709976,0.1083271199042035,0.9368859004063937,0.49777387132484463,0.29473684210526313,0.29473684210526313,49,193,46
test,logistic_regression,mlp_ae@64,normalized_mse,Q4,288,0.5277777777777778,0.4070074085961111,0.434108527131783,0.13948536263079356,0.9475079507070263,0.5121150434847852,0.2289156626506024,0.3493975903614458,43,205,40
test,logistic_regression,mlp_ae@64,top_of_book_mse,Q1,288,0.4444444444444444,0.3723303096437425,0.38981774981002054,0.03856343293183041,0.8789072546022796,0.43551068913619306,0.13392857142857142,0.29464285714285715,41,176,71
test,logistic_regression,mlp_ae@64,top_of_book_mse,Q2,288,0.4756944444444444,0.4061552738662459,0.4144154725550074,0.11119895987146418,0.8902305916686165,0.46421800923752277,0.1896551724137931,0.3448275862068966,72,172,44
test,logistic_regression,mlp_ae@64,top_of_book_mse,Q3,288,0.4930555555555556,0.36125687156421793,0.384819077710073,0.06361222628989044,0.9382099585130206,0.49778976139400183,0.2077922077922078,0.2987012987012987,42,211,35
test,logistic_regression,mlp_ae@64,top_of_book_mse,Q4,288,0.5173611111111112,0.4368430031000967,0.45248219903957604,0.1839942696899631,0.9512118133757923,0.49905611021914453,0.26666666666666666,0.38095238095238093,50,183,55
test,logistic_regression,mlp_ae@64,last_step_mse,Q1,288,0.4583333333333333,0.39540941062534257,0.398441042540826,0.07370332666111645,0.8789273317416869,0.4429229384981751,0.13709677419354838,0.3064516129032258,57,164,67
test,logistic_regression,mlp_ae@64,last_step_mse,Q2,288,0.3923611111111111,0.34182455335159606,0.3529508443222867,0.01468928831407931,0.9114879911221045,0.39298174852562234,0.22608695652173913,0.30434782608695654,58,173,57
test,logistic_regression,mlp_ae@64,last_step_mse,Q3,288,0.5381944444444444,0.43062927975208676,0.4472977194626679,0.17684839364040184,0.9310579641152421,0.5255602909605039,0.2553191489361702,0.3617021276595745,50,194,44
test,logistic_regression,mlp_ae@64,last_step_mse,Q4,288,0.5416666666666666,0.4170857457954232,0.4524337133341873,0.1459226529454498,0.9370863311806757,0.5351095920025606,0.18181818181818182,0.37662337662337664,40,211,37
test,logistic_regression,mlp_ae@64,midprice_mae,Q1,288,0.46875,0.3794439248938201,0.4000881834215168,0.061264409054979055,0.8968287247504841,0.462134350185779,0.15151515151515152,0.31313131313131315,44,189,55
test,logistic_regression,mlp_ae@64,midprice_mae,Q2,288,0.4722222222222222,0.4066721191001114,0.41724867724867726,0.10195422734638722,0.9057489626909673,0.45382310740853515,0.168141592920354,0.34513274336283184,63,175,50
test,logistic_regression,mlp_ae@64,midprice_mae,Q3,288,0.4722222222222222,0.40455494904950956,0.4182624768481869,0.11907070965536133,0.9311968026628068,0.4754841380634623,0.22935779816513763,0.3577981651376147,57,179,52
test,logistic_regression,mlp_ae@64,midprice_mae,Q4,288,0.5173611111111112,0.39298001822342893,0.4084540248668818,0.1175018684890841,0.9247851280554504,0.5051329743290857,0.24719101123595505,0.30337078651685395,41,199,48
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,Q1,288,0.4861111111111111,0.42369265398670364,0.4375,0.11041284852842448,0.8853914797437984,0.46929857938284836,0.10185185185185185,0.37962962962962965,48,180,60
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,Q2,288,0.4548611111111111,0.3838585271090271,0.4015209083600401,0.08404166112436523,0.8952130072917027,0.45542089642473704,0.1981981981981982,0.3333333333333333,54,177,57
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,Q3,288,0.4791666666666667,0.351417506665963,0.3652631578947368,0.05542677180783699,0.9248826434320898,0.4714342025734659,0.2727272727272727,0.25,50,200,38
test,logistic_regression,mlp_ae@64,top1_volume_sum_mae,Q4,288,0.5104166666666666,0.4194393371632641,0.4320754716981132,0.14835263024295375,0.9530724876921184,0.5004208916058107,0.23300970873786409,0.34951456310679613,53,185,50
test,logistic_regression,pca@128,normalized_mse,Q1,288,0.5451388888888888,0.41006159544040394,0.4093222181457476,0.1120862653032658,0.8886283167264646,0.5344557469852311,0.13592233009708737,0.2621359223300971,51,185,52
test,logistic_regression,pca@128,normalized_mse,Q2,288,0.4965277777777778,0.3832389618310544,0.39845885964778294,0.06145741118863517,0.8998479723987288,0.4858738813181341,0.12359550561797752,0.30337078651685395,42,199,47
test,logistic_regression,pca@128,normalized_mse,Q3,288,0.4652777777777778,0.3997141329142908,0.4253253190796087,0.1284251598859577,0.9191191114600458,0.46399129744478645,0.24509803921568626,0.39215686274509803,55,186,47
test,logistic_regression,pca@128,normalized_mse,Q4,288,0.4236111111111111,0.3792688904367567,0.3958951379236424,0.08757321914066986,0.9509642175744699,0.41225364423871036,0.2672413793103448,0.3620689655172414,57,172,59
test,logistic_regression,pca@128,top_of_book_mse,Q1,288,0.5520833333333334,0.38845397730415154,0.40824917475569505,0.07718138207925687,0.8960861028996234,0.5486685896024568,0.11538461538461539,0.2692307692307692,31,210,47
test,logistic_regression,pca@128,top_of_book_mse,Q2,288,0.5,0.39492741891964817,0.4038888888888889,0.09085132732860844,0.8947152350470462,0.4873860089116224,0.17346938775510204,0.30612244897959184,48,190,50
test,logistic_regression,pca@128,top_of_book_mse,Q3,288,0.4722222222222222,0.4070655097220754,0.42353157976412165,0.12329490969397923,0.9227061117603965,0.46948163299904067,0.1834862385321101,0.3944954128440367,64,179,45
test,logistic_regression,pca@128,top_of_book_mse,Q4,288,0.40625,0.36792862310103686,0.37721789245636467,0.06500397281447338,0.9450521684526427,0.39103833847374225,0.28,0.336,62,163,63
test,logistic_regression,pca@128,last_step_mse,Q1,288,0.4930555555555556,0.3839654367563139,0.39171031496612896,0.06353345589331942,0.8930388956887272,0.49146998167731254,0.13592233009708737,0.27184466019417475,43,185,60
test,logistic_regression,pca@128,last_step_mse,Q2,288,0.5208333333333334,0.3723185981680605,0.3830962523031523,0.08059997420906054,0.9075807160289003,0.5106933184581118,0.2261904761904762,0.2619047619047619,43,204,41
test,logistic_regression,pca@128,last_step_mse,Q3,288,0.4826388888888889,0.4180004956391747,0.44347112582406695,0.13074916068870546,0.9218038959979056,0.4650291156017925,0.16831683168316833,0.40594059405940597,56,187,45
test,logistic_regression,pca@128,last_step_mse,Q4,288,0.4340277777777778,0.3936817202633478,0.4062707650618616,0.10207520134500678,0.9361361104441757,0.42938215424964493,0.2540983606557377,0.36885245901639346,63,166,59
test,logistic_regression,pca@128,midprice_mae,Q1,288,0.53125,0.4123133530141616,0.4160518225735617,0.1007032759766857,0.8959704244898501,0.5250103057332162,0.10576923076923077,0.27884615384615385,44,184,60
test,logistic_regression,pca@128,midprice_mae,Q2,288,0.5069444444444444,0.4103418867907272,0.4306623931623932,0.11650351951688992,0.9028196937914468,0.4956473951647907,0.16129032258064516,0.3548387096774194,45,195,48
test,logistic_regression,pca@128,midprice_mae,Q3,288,0.4444444444444444,0.39230657101096417,0.4058599442579624,0.09500079549742267,0.9207594838394022,0.44024950686302455,0.22608695652173913,0.3652173913043478,66,173,49
test,logistic_regression,pca@128,midprice_mae,Q4,288,0.4479166666666667,0.36899668307621925,0.387953216374269,0.08792169598953117,0.93901001603901,0.4356673622258305,0.29591836734693877,0.32653061224489793,50,190,48
test,logistic_regression,pca@128,top1_volume_sum_mae,Q1,288,0.5277777777777778,0.40254877302932224,0.4200637325637326,0.10702707305024214,0.8980485597335408,0.5193403814543955,0.15555555555555556,0.3111111111111111,42,198,48
test,logistic_regression,pca@128,top1_volume_sum_mae,Q2,288,0.5451388888888888,0.4215188383138366,0.4556929690115039,0.13372821433093626,0.9089044332465583,0.5379424028444926,0.13157894736842105,0.3815789473684211,42,212,34
test,logistic_regression,pca@128,top1_volume_sum_mae,Q3,288,0.4861111111111111,0.410108795635487,0.4115495145156162,0.09903455839741834,0.9084066219937957,0.4743879300373373,0.15315315315315314,0.32432432432432434,56,177,55
test,logistic_regression,pca@128,top1_volume_sum_mae,Q4,288,0.3715277777777778,0.34595821592909176,0.3527173648615774,0.030365232368556278,0.9432000031858139,0.36490385565063654,0.3007518796992481,0.3233082706766917,65,155,68
test,logistic_regression,pca@16,normalized_mse,Q1,288,0.4166666666666667,0.3633243432376652,0.36896803888673807,0.018680403381308587,0.875626264427752,0.41015658858907983,0.13709677419354838,0.2903225806451613,54,164,70
test,logistic_regression,pca@16,normalized_mse,Q2,288,0.5138888888888888,0.4348281577383744,0.46356355385614756,0.15708344158913234,0.8991839345328336,0.5053660218582624,0.14736842105263157,0.42105263157894735,51,193,44
test,logistic_regression,pca@16,normalized_mse,Q3,288,0.4340277777777778,0.3618052441581854,0.36343071432891794,0.059964816198531404,0.9372950691843569,0.4286834116488887,0.2892561983471074,0.2727272727272727,66,167,55
test,logistic_regression,pca@16,normalized_mse,Q4,288,0.5659722222222222,0.42139287898450206,0.46394235573944154,0.17143132897957958,0.9464543500147662,0.5523685478906312,0.21428571428571427,0.38571428571428573,34,218,36
test,logistic_regression,pca@16,top_of_book_mse,Q1,288,0.4375,0.36404237640216036,0.3766496010220677,0.039175968102760084,0.8809768991656397,0.43593970168347845,0.17142857142857143,0.3047619047619048,47,183,58
test,logistic_regression,pca@16,top_of_book_mse,Q2,288,0.4895833333333333,0.4285655229433651,0.43430011732427604,0.12601806996225334,0.8991614590620165,0.46901010367723317,0.1282051282051282,0.36752136752136755,61,171,56
test,logistic_regression,pca@16,top_of_book_mse,Q3,288,0.5208333333333334,0.3912637048454864,0.4097210477060289,0.11560859784974556,0.9291769066884152,0.5181272313441523,0.2261904761904762,0.32142857142857145,47,204,37
test,logistic_regression,pca@16,top_of_book_mse,Q4,288,0.4826388888888889,0.3964030549396403,0.4075013419216318,0.12208525986417654,0.9492443532436378,0.4734975332819983,0.27884615384615385,0.3269230769230769,50,184,54
test,logistic_regression,pca@16,last_step_mse,Q1,288,0.4340277777777778,0.37903653335081283,0.3850773346045871,0.045163123102555096,0.8834821531277188,0.42194346889203704,0.13333333333333333,0.31666666666666665,58,168,62
test,logistic_regression,pca@16,last_step_mse,Q2,288,0.4513888888888889,0.4001498780263279,0.4160818713450292,0.10909926826995178,0.9048700235594173,0.4538242779337729,0.2222222222222222,0.36752136752136755,57,171,60
test,logistic_regression,pca@16,last_step_mse,Q3,288,0.4930555555555556,0.40232257161845464,0.40763371419109123,0.11457457472414785,0.9259167171207001,0.47338837513012993,0.23809523809523808,0.3142857142857143,55,183,50
test,logistic_regression,pca@16,last_step_mse,Q4,288,0.5520833333333334,0.3905139657067678,0.4246031746031746,0.11737799771385002,0.9442907243518727,0.5474184480309222,0.20588235294117646,0.3235294117647059,35,220,33
test,logistic_regression,pca@16,midprice_mae,Q1,288,0.4826388888888889,0.38654060748752284,0.396092600026763,0.06809574905663146,0.8880163004711108,0.47469402555708445,0.14,0.31,53,188,47
test,logistic_regression,pca@16,midprice_mae,Q2,288,0.375,0.3573251315588491,0.37867108249151643,0.037521559652984454,0.9050225475206406,0.3765892568713141,0.2230769230769231,0.36923076923076925,59,158,71
test,logistic_regression,pca@16,midprice_mae,Q3,288,0.5034722222222222,0.43209907728124763,0.44111614226556756,0.15779985995779305,0.9263167143062474,0.48201239991913425,0.22321428571428573,0.36607142857142855,58,176,54
test,logistic_regression,pca@16,midprice_mae,Q4,288,0.5694444444444444,0.36923482087485454,0.38181818181818183,0.07142621404536911,0.9392040558617099,0.5632788876393291,0.19117647058823528,0.23529411764705882,35,220,33
test,logistic_regression,pca@16,top1_volume_sum_mae,Q1,288,0.4791666666666667,0.3890874058504116,0.40302763414987025,0.07744842941637993,0.8895288948120343,0.4652088732677762,0.15841584158415842,0.31683168316831684,47,187,54
test,logistic_regression,pca@16,top1_volume_sum_mae,Q2,288,0.4409722222222222,0.40113715413762413,0.4203649587635561,0.09297927740473573,0.9139682168460895,0.43385273189701046,0.15789473684210525,0.39473684210526316,59,174,55
test,logistic_regression,pca@16,top1_volume_sum_mae,Q3,288,0.46875,0.3452238834716293,0.3494193951420277,0.010373662724434171,0.9100162383273782,0.4680102968583006,0.16842105263157894,0.23157894736842105,48,193,47
test,logistic_regression,pca@16,top1_volume_sum_mae,Q4,288,0.5416666666666666,0.44041628746527356,0.45682457380115177,0.2082973734802127,0.9450462681742068,0.5295026679637748,0.31,0.37,51,188,49
test,logistic_regression,pca@32,normalized_mse,Q1,288,0.4479166666666667,0.3702876984126984,0.3734828201695672,0.037988372618980394,0.8788139221268876,0.44397015111177834,0.13934426229508196,0.26229508196721313,50,166,72
test,logistic_regression,pca@32,normalized_mse,Q2,288,0.53125,0.449253140409603,0.4813199400828267,0.18654506477358207,0.9107965185955774,0.5197092448861715,0.14893617021276595,0.44680851063829785,52,194,42
test,logistic_regression,pca@32,normalized_mse,Q3,288,0.4479166666666667,0.3623344740366017,0.3752171575700987,0.06525528261095333,0.9235685550669067,0.44670386576454646,0.25742574257425743,0.3069306930693069,56,187,45
test,logistic_regression,pca@32,normalized_mse,Q4,288,0.5034722222222222,0.3976116646628716,0.4176593372708082,0.12823472484001067,0.9453806223703375,0.48619130822436574,0.25806451612903225,0.3333333333333333,47,195,46
test,logistic_regression,pca@32,top_of_book_mse,Q1,288,0.4756944444444444,0.3845978640594437,0.3979006656426011,0.06433758976045212,0.8888240059876116,0.47369867085798856,0.13725490196078433,0.30392156862745096,42,186,60
test,logistic_regression,pca@32,top_of_book_mse,Q2,288,0.5486111111111112,0.4385775301474337,0.4466360618321403,0.16021907285773807,0.9046158514763213,0.5337757937944294,0.16161616161616163,0.3434343434343434,51,189,48
test,logistic_regression,pca@32,top_of_book_mse,Q3,288,0.46875,0.37427570650240094,0.3875683341339006,0.08359302066086062,0.9150666330423943,0.46288852122441804,0.22448979591836735,0.32653061224489793,59,190,39
test,logistic_regression,pca@32,top_of_book_mse,Q4,288,0.4375,0.3814503115541075,0.39719682851251054,0.09093085899992372,0.9500531276533817,0.4262115841100261,0.26126126126126126,0.35135135135135137,53,177,58
test,logistic_regression,pca@32,last_step_mse,Q1,288,0.4444444444444444,0.3908998990129772,0.396396494911498,0.0747945236657516,0.8766307532596431,0.4274959690634793,0.1732283464566929,0.31496062992125984,56,161,71
test,logistic_regression,pca@32,last_step_mse,Q2,288,0.4791666666666667,0.3710921580337711,0.3832552280171328,0.06977187654428324,0.9217601400377462,0.48538093793838066,0.21212121212121213,0.2828282828282828,49,189,50
test,logistic_regression,pca@32,last_step_mse,Q3,288,0.4965277777777778,0.4191750977407706,0.4552707537730561,0.1335204881711846,0.9275191106031679,0.48448415763164004,0.16483516483516483,0.4175824175824176,57,197,34
test,logistic_regression,pca@32,last_step_mse,Q4,288,0.5104166666666666,0.39731147053953225,0.411937984496124,0.12444308478188192,0.932649614259152,0.49921350535336206,0.24731182795698925,0.3225806451612903,43,195,50
test,logistic_regression,pca@32,midprice_mae,Q1,288,0.4791666666666667,0.3954428838544158,0.41439676217396887,0.09849298363784122,0.9006707924230596,0.4701392779836987,0.18691588785046728,0.3177570093457944,43,181,64
test,logistic_regression,pca@32,midprice_mae,Q2,288,0.4652777777777778,0.3869835977365847,0.3986535101243704,0.07625517514444288,0.9020273959047819,0.45507035804739143,0.17307692307692307,0.3269230769230769,57,184,47
test,logistic_regression,pca@32,midprice_mae,Q3,288,0.4513888888888889,0.36348693413910804,0.3699794828827087,0.04213820614682924,0.9169683444297613,0.43881664482886096,0.18867924528301888,0.29245283018867924,62,182,44
test,logistic_regression,pca@32,midprice_mae,Q4,288,0.5347222222222222,0.4398435702783529,0.4651162790697674,0.1901847581600297,0.9388930854021061,0.5325482891269108,0.24731182795698925,0.3978494623655914,43,195,50
test,logistic_regression,pca@32,top1_volume_sum_mae,Q1,288,0.5173611111111112,0.43176677980372036,0.4483491948030955,0.13796212374959607,0.8961702524657709,0.5027922699900266,0.13131313131313133,0.37373737373737376,47,189,52
test,logistic_regression,pca@32,top1_volume_sum_mae,Q2,288,0.4722222222222222,0.3677162145791346,0.3761843228992611,0.043706462313501136,0.9154403708861218,0.47832417232739605,0.16494845360824742,0.27835051546391754,47,191,50
test,logistic_regression,pca@32,top1_volume_sum_mae,Q3,288,0.4826388888888889,0.38787065991699965,0.3978822359774741,0.09291048713350786,0.9011977476251148,0.4721324414047654,0.21359223300970873,0.3106796116504854,54,185,49
test,logistic_regression,pca@32,top1_volume_sum_mae,Q4,288,0.4583333333333333,0.39835071549842344,0.41334897192762193,0.11947523157814581,0.9457512471827019,0.44332568626467406,0.2702702702702703,0.36036036036036034,57,177,54
test,logistic_regression,pca@64,normalized_mse,Q1,288,0.4895833333333333,0.41280302931632123,0.41371610845295054,0.10448759220733442,0.8687124275676136,0.47330112858914775,0.13008130081300814,0.3008130081300813,57,165,66
test,logistic_regression,pca@64,normalized_mse,Q2,288,0.5486111111111112,0.3719427677174156,0.39332828459027186,0.06361323101760485,0.921846534730714,0.5494224272009389,0.15384615384615385,0.27692307692307694,34,223,31
test,logistic_regression,pca@64,normalized_mse,Q3,288,0.4444444444444444,0.38189689098780005,0.40010626718459025,0.0893107897159584,0.9174302315036255,0.4407420312946251,0.2336448598130841,0.35514018691588783,56,181,51
test,logistic_regression,pca@64,normalized_mse,Q4,288,0.4479166666666667,0.3987257229556372,0.4151487282421055,0.11640105552807463,0.9505704243577558,0.43310898290215033,0.2608695652173913,0.3739130434782609,58,173,57
test,logistic_regression,pca@64,top_of_book_mse,Q1,288,0.5138888888888888,0.3962460917955009,0.4182063550484603,0.08482863052902424,0.8834112058980188,0.5099196708980092,0.11827956989247312,0.3010752688172043,38,195,55
test,logistic_regression,pca@64,top_of_book_mse,Q2,288,0.5416666666666666,0.40352035203520353,0.41270992322478905,0.11495662195025708,0.9082713748143701,0.5318448254133306,0.18681318681318682,0.2857142857142857,49,197,42
test,logistic_regression,pca@64,top_of_book_mse,Q3,288,0.4652777777777778,0.3963908258338797,0.41811258100077975,0.10884077174210083,0.9238248672433502,0.4608011195457946,0.20192307692307693,0.375,55,184,49
test,logistic_regression,pca@64,top_of_book_mse,Q4,288,0.4097222222222222,0.372787907046541,0.38600730606039974,0.07068997800015646,0.9430521702039698,0.3940089541297277,0.26229508196721313,0.3524590163934426,63,166,59
test,logistic_regression,pca@64,last_step_mse,Q1,288,0.4340277777777778,0.35129439153284164,0.35390792142480065,0.020483848263576503,0.87883583063518,0.42712886303490694,0.1896551724137931,0.25,54,172,62
test,logistic_regression,pca@64,last_step_mse,Q2,288,0.5590277777777778,0.4372391152171846,0.4572039072039072,0.1577587785297537,0.9180440790353246,0.5489164055685092,0.1590909090909091,0.3522727272727273,39,200,49
test,logistic_regression,pca@64,last_step_mse,Q3,288,0.4895833333333333,0.39908367841518627,0.4199485028500572,0.11396727736199301,0.9303531613490504,0.479442267983348,0.2,0.3684210526315789,56,193,39
test,logistic_regression,pca@64,last_step_mse,Q4,288,0.4479166666666667,0.3943950118894861,0.4121536185095507,0.1042516967723889,0.931326547140154,0.44108703340009786,0.23423423423423423,0.36936936936936937,56,177,55
test,logistic_regression,pca@64,midprice_mae,Q1,288,0.4861111111111111,0.4171758948957294,0.42706871672388913,0.1142637088042146,0.8904218796028434,0.4715527228599399,0.14035087719298245,0.3508771929824561,44,174,70
test,logistic_regression,pca@64,midprice_mae,Q2,288,0.4618055555555556,0.36673281707255695,0.3779103087613726,0.060694042051265676,0.9146267378886783,0.45392435710613416,0.21,0.3,55,188,45
test,logistic_regression,pca@64,midprice_mae,Q3,288,0.4895833333333333,0.3714177828081842,0.38327721661055,0.06632687731646632,0.9097511736204178,0.4852739515563993,0.17777777777777778,0.3,54,198,36
test,logistic_regression,pca@64,midprice_mae,Q4,288,0.4930555555555556,0.4182743593155139,0.4341337674671008,0.15259538917054166,0.9437598270477692,0.4858235384643888,0.2641509433962264,0.36792452830188677,52,182,54
test,logistic_regression,pca@64,top1_volume_sum_mae,Q1,288,0.5416666666666666,0.4171178134561479,0.43205868205868203,0.1134492098827951,0.9030532379561436,0.5384096546355166,0.1111111111111111,0.32222222222222224,42,198,48
test,logistic_regression,pca@64,top1_volume_sum_mae,Q2,288,0.5,0.3953013278855975,0.4157022486168214,0.09944076085358267,0.8994630437284165,0.48843041169175805,0.1797752808988764,0.33707865168539325,45,199,44
