model,model_variant,latent_dim,split,timestep,normalized_mse,normalized_mae
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,67,0.9208607077598572,0.2956474721431732
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,68,0.8972028493881226,0.29075562953948975
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,69,0.8893417119979858,0.28714418411254883
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,70,0.859636664390564,0.282206654548645
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,71,0.8381528854370117,0.27623626589775085
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,72,0.816428005695343,0.27099084854125977
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,73,0.8073729872703552,0.26777341961860657
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,74,0.7803868651390076,0.2630971074104309
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,75,0.7595972418785095,0.2583121061325073
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,76,0.7383298277854919,0.25350406765937805
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,77,0.7242558598518372,0.2485026866197586
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,78,0.6977416276931763,0.24261149764060974
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,79,0.6758537292480469,0.23760338127613068
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,80,0.6527385711669922,0.23110324144363403
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,81,0.6363805532455444,0.22637593746185303
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,82,0.6068676114082336,0.21858754754066467
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,83,0.5835888385772705,0.21381983160972595
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,84,0.5632274746894836,0.20749270915985107
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,85,0.5381695032119751,0.19950230419635773
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,86,0.5130051374435425,0.19225499033927917
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,87,0.483432799577713,0.1843765377998352
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,88,0.4605734646320343,0.17677411437034607
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,89,0.4355655014514923,0.16786795854568481
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,90,0.40918827056884766,0.15965412557125092
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,91,0.37835919857025146,0.1516779065132141
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,92,0.3512018322944641,0.1403956413269043
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,93,0.32095709443092346,0.1299564242362976
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,94,0.2902657389640808,0.11808189749717712
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,95,0.24953237175941467,0.10561436414718628
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,96,0.22057732939720154,0.09108975529670715
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,97,0.16777999699115753,0.0686321035027504
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,98,0.10245919227600098,0.04343483969569206
last_snapshot_repeat,last_snapshot_repeat@40,40.0,train,99,0.0,0.0
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,0,2.362717390060425,0.5889886617660522
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,1,2.386495351791382,0.5914105176925659
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,2,2.3263139724731445,0.5853208303451538
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,3,2.3081448078155518,0.5832233428955078
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,4,2.350537061691284,0.5845722556114197
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,5,2.3693666458129883,0.5852081775665283
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,6,2.3088364601135254,0.5786475539207458
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,7,2.2955617904663086,0.5776076912879944
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,8,2.3405580520629883,0.5799626708030701
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,9,2.3608651161193848,0.5809680223464966
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,10,2.3040480613708496,0.5755168795585632
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,11,2.2883477210998535,0.5735160708427429
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,12,2.334549903869629,0.5760014653205872
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,13,2.3525540828704834,0.5759552121162415
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,14,2.290346622467041,0.569703221321106
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,15,2.277451276779175,0.5682110786437988
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,16,2.319589138031006,0.5704209804534912
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,17,2.3389511108398438,0.5709511637687683
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,18,2.2676315307617188,0.5617364645004272
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,19,2.260462522506714,0.5624210834503174
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,20,2.3049919605255127,0.5652647018432617
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,21,2.3254098892211914,0.5662634968757629
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,22,2.2556681632995605,0.5574244856834412
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,23,2.2512385845184326,0.5588157176971436
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,24,2.2929489612579346,0.5605185627937317
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,25,2.314460039138794,0.562269926071167
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,26,2.2464253902435303,0.5534767508506775
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,27,2.2384138107299805,0.5545101761817932
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,28,2.2724416255950928,0.5544918775558472
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,29,2.2856287956237793,0.5544646978378296
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,30,2.221377372741699,0.5465186238288879
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,31,2.2154529094696045,0.5475882887840271
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,32,2.247703790664673,0.5465256571769714
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,33,2.2583882808685303,0.5463399887084961
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,34,2.2048001289367676,0.5407888293266296
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,35,2.1997880935668945,0.5419940948486328
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,36,2.233599901199341,0.5425081253051758
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,37,2.247218132019043,0.5425035953521729
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,38,2.185232162475586,0.5346142649650574
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,39,2.180537223815918,0.5360637307167053
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,40,2.143744945526123,0.5280193090438843
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,41,2.152676582336426,0.5269636511802673
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,42,2.0900957584381104,0.5176812410354614
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,43,2.086036205291748,0.520124614238739
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,44,2.0473077297210693,0.5115007162094116
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,45,2.0541441440582275,0.5104025602340698
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,46,1.9957830905914307,0.5016669034957886
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,47,1.988329291343689,0.5029152631759644
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,48,1.9560794830322266,0.4953137934207916
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,49,1.9627540111541748,0.49411821365356445
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,50,1.9006308317184448,0.4839411973953247
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,51,1.8820198774337769,0.4835919737815857
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,52,1.846589207649231,0.47488266229629517
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,53,1.8495054244995117,0.4731178283691406
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,54,1.8016217947006226,0.4661237895488739
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,55,1.782945990562439,0.4658600389957428
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,56,1.7425243854522705,0.45569908618927
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,57,1.7376402616500854,0.4523262679576874
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,58,1.673765778541565,0.44104427099227905
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,59,1.6561070680618286,0.44121015071868896
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,60,1.6223816871643066,0.43286871910095215
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,61,1.6086666584014893,0.4277167022228241
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,62,1.5615081787109375,0.4190458655357361
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,63,1.53702974319458,0.41765445470809937
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,64,1.5057836771011353,0.40837857127189636
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,65,1.484238624572754,0.40133944153785706
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,66,1.4338520765304565,0.3919832408428192
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,67,1.399102807044983,0.3876613676548004
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,68,1.3674280643463135,0.37793344259262085
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,69,1.3382021188735962,0.3691876530647278
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,70,1.313873052597046,0.36631956696510315
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,71,1.279009461402893,0.36178213357925415
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,72,1.2503831386566162,0.35215428471565247
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,73,1.2278774976730347,0.34604576230049133
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,74,1.173557162284851,0.3337508738040924
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,75,1.130200982093811,0.3266761004924774
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,76,1.1117364168167114,0.3198765814304352
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,77,1.0842227935791016,0.3115786612033844
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,78,1.0370023250579834,0.3012661039829254
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,79,0.9840050339698792,0.29027292132377625
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,80,0.971362292766571,0.2838616967201233
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,81,0.9386211633682251,0.27548474073410034
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,82,0.8903676867485046,0.26444917917251587
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,83,0.8384193778038025,0.2547324597835541
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,84,0.8153502345085144,0.24440397322177887
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,85,0.7783737182617188,0.2359601855278015
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,86,0.73417067527771,0.2250034660100937
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,87,0.6728507280349731,0.21213975548744202
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,88,0.6514472365379333,0.20133435726165771
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,89,0.601510226726532,0.18804538249969482
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,90,0.5579363703727722,0.17763753235340118
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,91,0.4846717119216919,0.16136014461517334
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,92,0.4528942108154297,0.14735636115074158
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,93,0.40535953640937805,0.1343853771686554
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,94,0.3650938868522644,0.12192626297473907
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,95,0.3087949752807617,0.10944116115570068
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,96,0.28268903493881226,0.09418901801109314
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,97,0.21496374905109406,0.07398664206266403
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,98,0.1250430941581726,0.04319874569773674
last_snapshot_repeat,last_snapshot_repeat@40,40.0,val,99,0.0,0.0
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,0,2.4613494873046875,0.5835988521575928
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,1,2.463920831680298,0.5848349928855896
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,2,2.4941565990448,0.5847558975219727
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,3,2.5294151306152344,0.5827051997184753
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,4,2.451195001602173,0.5797082781791687
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,5,2.4532880783081055,0.5810505747795105
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,6,2.481356143951416,0.581057071685791
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,7,2.512171506881714,0.5776644945144653
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,8,2.4338881969451904,0.5750386714935303
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,9,2.4395062923431396,0.5768205523490906
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,10,2.4722349643707275,0.577328085899353
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,11,2.5048611164093018,0.5739762783050537
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,12,2.4203999042510986,0.569337010383606
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,13,2.4205551147460938,0.5704827308654785
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,14,2.461176872253418,0.5741063356399536
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,15,2.4986655712127686,0.5707569122314453
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,16,2.417490243911743,0.5667684078216553
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,17,2.4199459552764893,0.5692233443260193
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,18,2.4587082862854004,0.5707680583000183
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,19,2.4979350566864014,0.567945122718811
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,20,2.4180095195770264,0.563547670841217
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,21,2.4234838485717773,0.5668505430221558
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,22,2.45320463180542,0.5670925974845886
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,23,2.4940578937530518,0.5647644996643066
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,24,2.4088854789733887,0.5603058934211731
last_snapshot_repeat,last_snapshot_repeat@40,40.0,test,25,2.410935163497925,0.5625110864639282
